item_id,stem,option_a,fb_a,option_b,fb_b,option_c,fb_c,option_d,fb_d,correct,rationale,rationale_img,subject,topic,difficulty,marks,instant_id,timed_id
RN_MED-S5-42,A patient with COPD has a PaO₂ of 55 mmHg. What is the best management approach?,Start high-flow oxygen immediately,"Incorrect – high FiO₂ suppresses hypoxic drive, worsening hypercapnia.",Administer 28% oxygen via Venturi mask,Correct – controlled oxygen maintains SaO₂ 88–92% safely.,Give 100% oxygen via non-rebreather mask,Incorrect – causes CO₂ retention.,No oxygen needed,Incorrect – hypoxia must be corrected cautiously.,B,Controlled O₂ at 24–28% via Venturi prevents CO₂ narcosis while correcting hypoxemia in COPD.,,Medical Nursing,Respiratory : COPD,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-43,What is the most common electrolyte abnormality in a patient with vomiting for 3 days?,Hypernatremia,Incorrect – mild water loss may occur but K⁺ loss is greater.,Hyperkalemia,"Incorrect – vomiting depletes, not increases, K⁺.",Hypokalemia,Correct – loss of gastric K⁺ and H⁺ leads to metabolic alkalosis.,Hypercalcemia,Incorrect – unrelated.,C,"Repeated vomiting depletes potassium and hydrogen, producing hypokalemia and alkalosis.",,Medical Nursing,Fluid & Electrolyte Imbalance,Easy,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-44,Which organism is most commonly associated with infective endocarditis in IV drug users?,Streptococcus viridans,"Incorrect – common in native valves, not IV users.",Enterococcus faecalis,Incorrect – linked to urinary or GI sources.,Staphylococcus aureus,Correct – invades tricuspid valve in IV drug users.,Pseudomonas aeruginosa,"Incorrect – occasional cause, less frequent.",C,S. aureus from skin entry causes tricuspid valve infection in IV drug users.,,Medical Nursing,Infectious Diseases : Cardiology,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-45,What is the hallmark of nephrotic syndrome?,Hematuria,Incorrect – typical of nephritic syndrome.,Proteinuria >3.5 g/day,Correct – defines nephrotic syndrome.,White cell casts,Incorrect – indicate infection.,Hypokalemia,Incorrect – not a feature.,B,"Nephrotic syndrome = heavy protein loss, low albumin, edema, and hyperlipidemia.",,Medical Nursing,Nephrology : Renal Disorders,Easy,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-46,"In diabetic ketoacidosis (DKA), which of the following is typically elevated?",Serum bicarbonate,Incorrect – decreased due to acidosis.,Blood pH,Incorrect – reduced from acidemia.,Anion gap,Correct – widened from unmeasured ketones.,Blood pressure,Incorrect – often low from dehydration.,C,DKA causes metabolic acidosis with a high anion gap from ketoacids accumulation.,,Medical Nursing,Endocrinology : Emergency,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-47,Which hormone regulates calcium levels by increasing bone resorption?,Insulin,"Incorrect – glucose regulation, not calcium.",Calcitonin,Incorrect – lowers serum calcium.,Parathyroid hormone (PTH),Correct – raises Ca²⁺ via bone resorption and renal reabsorption.,Aldosterone,Incorrect – regulates Na⁺/K⁺ balance.,C,"PTH increases calcium and lowers phosphate through bone, kidney, and vitamin D effects.",,Medical Nursing,Endocrinology : Calcium Metabolism,Easy,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-48,A 55-year-old has progressive dysphagia first to solids then liquids. What is the likely diagnosis?,Peptic ulcer,"Incorrect – causes pain, not progressive dysphagia.",Esophageal cancer,Correct – progressive obstruction due to tumor growth.,Achalasia,Incorrect – dysphagia to both solids/liquids from onset.,GERD,Incorrect – reflux symptoms dominate.,B,Dysphagia progressing from solids to liquids indicates malignant obstruction of the esophagus.,,Medical Nursing,Gastrointestinal : Oncology,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-49,What is the first-line treatment for acute pulmonary edema?,Oral diuretics,Incorrect – slow onset for emergencies.,IV morphine,"Incorrect – adjunctive for anxiety/pain, not primary.",IV furosemide,Correct – potent diuretic that relieves congestion quickly.,Oral beta-blockers,Incorrect – contraindicated acutely.,C,"IV furosemide decreases preload and lung congestion rapidly, improving oxygenation.",,Medical Nursing,Cardiology : Emergencies,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-50,Which of the following is a late sign of increased intracranial pressure (ICP)?,Headache,Incorrect – early symptom.,Vomiting,Incorrect – can occur early.,Papilledema,Correct – occurs after prolonged ICP elevation.,Photophobia,Incorrect – linked to meningitis/migraine.,C,Papilledema reflects chronic ICP elevation causing optic disc swelling.,,Medical Nursing,Neurology : Intracranial Pressure,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-51,A patient with renal failure develops pericarditis. What is the most likely cause?,Autoimmune disease,Incorrect – less likely without systemic features.,Infection,Incorrect – bacterial pericarditis presents with fever.,Uremia,Correct – toxin buildup irritates pericardium.,Hypertension,"Incorrect – chronic, not direct cause.",C,Uremic toxins inflame the pericardium; dialysis alleviates symptoms.,,Medical Nursing,Nephrology : Uremic Complications,Hard,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-52,Which of the following lab findings is characteristic of iron deficiency anemia?,High MCV,Incorrect – low MCV (microcytic anemia).,High ferritin,Incorrect – ferritin low due to depleted stores.,Low serum iron,Correct – reflects iron deficiency.,Increased transferrin saturation,Incorrect – decreased in deficiency.,C,"Iron deficiency anemia shows low iron, low ferritin, high TIBC, and microcytosis.",,Medical Nursing,Hematology : Anemia,Easy,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-53,A patient reports diplopia and drooping eyelids that worsen in the evening. Likely diagnosis?,Multiple sclerosis,"Incorrect – causes demyelination, not fatigable weakness.",Myasthenia gravis,Correct – autoimmune blockade of ACh receptors causing fatigable weakness.,Lambert-Eaton syndrome,"Incorrect – improves with activity, unlike MG.",Parkinson’s disease,"Incorrect – movement disorder, not weakness.",B,Myasthenia gravis causes fatigable weakness of ocular and bulbar muscles due to ACh receptor antibodies.,,Medical Nursing,Neurology : Neuromuscular Disorders,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-54,Which complication is most associated with untreated hypertension?,Iron deficiency anemia,Incorrect – unrelated.,Cataracts,"Incorrect – eye lens issue, not vascular.",Left ventricular hypertrophy,Correct – heart adapts to pressure overload by hypertrophy.,Gallstones,Incorrect – biliary issue.,C,"Chronic hypertension increases afterload, leading to LV hypertrophy and eventual heart failure.",,Medical Nursing,Cardiology : Hypertension,Easy,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-55,Which of the following drugs is contraindicated in pregnancy?,Labetalol,Incorrect – preferred antihypertensive in pregnancy.,Methyldopa,Incorrect – safe for gestational hypertension.,ACE inhibitors,Correct – cause fetal renal failure and growth restriction.,Nifedipine,Incorrect – safe for BP control and tocolysis.,C,"ACE inhibitors block fetal renal development, so they are contraindicated in all trimesters.",,Medical Nursing,Pharmacology : Pregnancy,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-56,What is the hallmark finding in a patient with Cushing’s syndrome?,Weight loss,Incorrect – weight gain due to fat redistribution.,Moon face,Correct – typical due to cortisol-induced fat accumulation.,Hyperpigmentation,Incorrect – Addison’s feature.,Exophthalmos,Incorrect – Graves’ disease.,B,"Cushing’s syndrome features central obesity, moon face, and striae from chronic cortisol excess.",,Medical Nursing,Endocrinology : Adrenal Disorders,Easy,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-57,Which of the following drugs requires monitoring of INR?,Aspirin,"Incorrect – antiplatelet, not anticoagulant.",Clopidogrel,Incorrect – does not affect INR.,Warfarin,Correct – anticoagulant monitored via INR to maintain 2–3 range.,Heparin,"Incorrect – monitored by aPTT, not INR.",C,Warfarin’s narrow therapeutic window demands INR monitoring to prevent bleeding or clotting.,,Medical Nursing,Pharmacology : Anticoagulants,Easy,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-58,"A 45-year-old female has fatigue, pruritus, and jaundice. What condition is likely?",Acute hepatitis A,"Incorrect – acute, not chronic.",Primary biliary cholangitis,Correct – autoimmune destruction of intrahepatic ducts.,Cholelithiasis,"Incorrect – causes colicky pain, not pruritus.",Pancreatitis,"Incorrect – presents with epigastric pain, not jaundice/pruritus.",B,PBC affects middle-aged women; fatigue and itching are early cholestatic symptoms.,,Medical Nursing,Hepatology : Autoimmune Liver Disease,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-59,Which cardiac condition is characterized by a displaced apex beat and systolic murmur?,Aortic stenosis,Incorrect – ejection murmur radiates to neck.,Mitral regurgitation,Correct – pansystolic murmur radiates to axilla with displaced apex.,Pericardial effusion,"Incorrect – muffled heart sounds, not murmur.",Tricuspid stenosis,"Incorrect – diastolic murmur, LLSB.",B,"MR causes LV dilation and volume overload, producing displaced apex and pansystolic murmur.",,Medical Nursing,Cardiology : Valvular Disorders,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-60,A patient with rheumatoid arthritis develops dry eyes and dry mouth. What is the likely diagnosis?,Raynaud’s phenomenon,Incorrect – vasospasm of extremities.,Sjögren’s syndrome,Correct – autoimmune destruction of lacrimal and salivary glands.,Lupus,Incorrect – systemic features like rash/renal disease.,Dermatomyositis,Incorrect – muscle inflammation with rash.,B,"Sjögren’s often coexists with RA, causing xerostomia and keratoconjunctivitis sicca.",,Medical Nursing,Rheumatology : Autoimmune Disorders,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-61,Which of the following is the most likely cause of macrocytic anemia?,Iron deficiency,Incorrect — causes microcytosis (low MCV).,Vitamin B12 deficiency,"Correct — impaired DNA synthesis -> macrocytosis, neurologic signs.",Chronic blood loss,Incorrect — typically microcytic/iron-deficient.,Lead poisoning,Incorrect — usually microcytic with basophilic stippling.,B,Macrocytosis most often reflects B12/folate deficiency due to defective DNA synthesis in erythroblasts.,,Medical Nursing,Hematology : Anemia,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-62,The most appropriate initial investigation for a patient with suspected DVT is:,D-dimer,Correct — sensitive rule-out in low/intermediate Wells score; positive → ultrasound.,Chest X-ray,Incorrect — not for leg DVT diagnosis.,CT angiography,"Incorrect — used for PE, not first-line for DVT.",Echocardiography,"Incorrect — cardiac imaging, not peripheral vein test.",A,Start with pretest probability (Wells). Low/intermediate + negative D-dimer excludes DVT; otherwise do compression ultrasound.,,Medical Nursing,Vascular : Thrombosis Diagnostics,Easy,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-63,A patient with chronic liver disease presents with confusion. What is the most likely cause?,Hepatorenal syndrome,"Incorrect — causes renal failure, not primary confusion.",Hepatic encephalopathy,Correct — ammonia and other toxins impair brain function.,Hypoglycemia,Incorrect — possible but check glucose; less typical baseline cause.,Hyponatremia,Incorrect — can cause confusion but HE is classic in cirrhosis.,B,"Hepatic encephalopathy in cirrhosis arises from neurotoxins (e.g., ammonia); manage with lactulose/rifaximin and precipitants.",,Medical Nursing,Hepatology : Cirrhosis Complications,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-64,Which of the following is a classic feature of systemic lupus erythematosus (SLE)?,Psoriatic plaques,"Incorrect — psoriasis, not SLE.",Malar (butterfly) rash,Correct — spares nasolabial folds; photosensitive.,Dry scaly skin,Incorrect — nonspecific.,Patchy alopecia,Incorrect — can occur but less specific than malar rash.,B,"SLE often presents with photosensitive malar rash, arthritis, serositis, cytopenias, and autoantibodies.",,Medical Nursing,Rheumatology : Autoimmune,Easy,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-65,What is the most specific cardiac marker for myocardial infarction?,CK-MB,Incorrect — rises/falls faster; less specific.,LDH,Incorrect — nonspecific.,Troponin I,Correct — highly specific; stays elevated for days.,Myoglobin,Incorrect — very early but nonspecific.,C,Cardiac troponins (I/T) are the most specific and sensitive biomarkers for myocardial necrosis.,,Medical Nursing,Cardiology : ACS Diagnostics,Easy,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-66,"In a patient with heart failure, what is the primary mechanism of action of ACE inhibitors?",Negative inotropy,Incorrect — they don’t depress contractility.,Vasodilation and afterload reduction,Correct — also reduce preload and neurohormonal activation.,Increase heart rate,Incorrect — no chronotropic effect.,Reduce potassium loss,Incorrect — can increase K⁺ by reducing aldosterone.,B,ACEi improve survival by lowering afterload/preload and blunting RAAS; cornerstone of HFrEF therapy.,,Medical Nursing,Cardiology : Heart Failure,Moderate,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-67,Which condition presents with copper accumulation in the liver and brain?,Hemochromatosis,Incorrect — iron overload.,Wilson’s disease,"Correct — ATP7B mutation; hepatic, neurologic, psychiatric signs.",Hepatitis B,"Incorrect — viral infection, not copper deposition.",Primary sclerosing cholangitis,Incorrect — cholestatic autoimmune disease.,B,Wilson’s disease causes copper deposition (Kayser–Fleischer rings); treat with chelators (penicillamine) and zinc.,,Medical Nursing,Hepatology : Metabolic,Hard,1,RN_MED-F-I4,RN_MED-F-T5
RN_MED-S5-68,A nurse notices a patient with chronic renal failure has muscle twitching and confusion. Likely cause?,Hyperkalemia,"Incorrect — causes arrhythmias, weakness, not tetany.",Hyperphosphatemia,Incorrect — common in CKD but symptoms arise via ↓Ca²⁺.,Hypocalcemia,"Correct — neuromuscular irritability (twitching, tetany), confusion.",Hypernatremia,Incorrect — can cause confusion but CKD neuromuscular signs point to low Ca²⁺.,C,"In CKD, phosphate retention and low vitamin D lower serum calcium → tetany/twitching; correct Ca²⁺/phosphate and give vitamin D analogs.",,Medical Nursing,Nephrology : CKD Electrolytes,Hard,1,RN_MED-F-I4,RN_MED-F-T5
